1636781400000,63683.06000000,63703.82000000,63510.00000000,63671.63000000,179.52662000,1636782299999,11418144.02441600,7833,76.46605000,4864245.35211870,0
1636782300000,63671.64000000,63769.86000000,63564.01000000,63597.54000000,118.47716000,1636783199999,7544082.49168520,6600,65.11827000,4146980.28405670,0
1636783200000,63597.54000000,63807.68000000,63581.34000000,63643.98000000,138.10640000,1636784099999,8796508.42820040,7340,81.83146000,5211869.40439030,0
1636784100000,63643.98000000,63750.00000000,63613.63000000,63749.98000000,162.24228000,1636784999999,10330342.53099730,6656,87.01002000,5540083.17464670,0
1636785000000,63749.98000000,63818.42000000,63655.76000000,63691.42000000,186.21057000,1636785899999,11870604.06301960,7199,82.07892000,5231327.88219170,0
1636785900000,63693.26000000,63866.76000000,63693.25000000,63844.16000000,199.53857000,1636786799999,12729967.09541640,7046,103.11336000,6578279.74469130,0
1636786800000,63844.16000000,63900.00000000,63760.35000000,63878.43000000,247.92629000,1636787699999,15829165.16791790,8225,119.15461000,7607725.50187260,0
1636787700000,63878.42000000,63895.09000000,63754.88000000,63820.98000000,144.54605000,1636788599999,9226123.02554320,6281,67.94125000,4336121.59478630,0
1636788600000,63820.98000000,63838.76000000,63700.92000000,63800.01000000,121.32595000,1636789499999,7736776.83425480,5948,45.64641000,2910630.54652160,0
1636789500000,63800.01000000,64123.00000000,63793.32000000,64029.99000000,268.13251000,1636790399999,17146596.76722000,8873,133.37457000,8528582.50803640,0
1636790400000,64029.99000000,64081.50000000,63888.00000000,64004.95000000,201.24771000,1636791299999,12876617.63657360,7610,78.29166000,5009746.91830580,0
1636791300000,64004.95000000,64064.93000000,63916.37000000,63939.99000000,171.98529000,1636792199999,11004845.22651620,6606,81.93651000,5242617.46411780,0
1636792200000,63940.00000000,63972.50000000,63738.18000000,63769.61000000,132.30296000,1636793099999,8448636.71380290,7235,59.00584000,3767089.84532800,0
1636793100000,63769.62000000,63969.98000000,63769.61000000,63807.29000000,149.50811000,1636793999999,9547795.39832310,7837,70.39704000,4496246.92976840,0
1636794000000,63807.28000000,63883.53000000,63635.01000000,63685.27000000,269.62389000,1636794899999,17202093.72764110,10464,137.11657000,8748879.47885390,0
1636794900000,63685.28000000,63746.19000000,63615.47000000,63680.25000000,238.18942000,1636795799999,15167213.32782040,8392,118.84969000,7567885.05273480,0
1636795800000,63680.24000000,63699.99000000,63500.00000000,63594.50000000,465.43439000,1636796699999,29605209.54441850,12537,198.70482000,12642249.69938680,0
